8|5|19.54|20.14|18.57|19.36|18.23|13.15|12.45|10.27|9.27|9.18|8.09|5.53|4.38|4.11
8|6|19.53|20.13|18.56|19.35|18.23|13.15|12.45|10.27|9.28|9.19|8.09|5.53|4.38|4.11
8|7|19.52|20.12|18.55|19.34|18.22|13.15|12.45|10.27|9.28|9.18|8.09|5.54|4.39|4.12
8|8|19.51|20.11|18.54|19.33|18.21|13.14|12.44|10.27|9.28|9.19|8.10|5.54|4.39|4.13
8|9|19.50|20.10|18.53|19.32|18.21|13.14|12.44|10.27|9.28|9.19|8.10|5.55|4.40|4.13
8|10|19.49|20.08|18.52|19.31|18.20|13.14|12.44|10.27|9.29|9.19|8.10|5.56|4.41|4.14
8|11|19.49|20.07|18.52|19.31|18.19|13.14|12.44|10.28|9.29|9.20|8.10|5.56|4.42|4.15
8|12|19.48|20.06|18.51|19.30|18.18|13.14|12.44|10.28|9.29|9.20|8.11|5.57|4.42|4.16
8|13|19.47|20.05|18.50|19.29|18.18|13.14|12.44|10.28|9.30|9.21|8.11|5.58|4.43|4.17
8|14|19.46|20.04|18.49|19.28|18.17|13.14|12.44|10.28|9.30|9.20|8.12|5.59|4.44|4.18
8|15|19.44|20.03|18.48|19.26|18.15|13.13|12.43|10.28|9.29|9.21|8.12|5.59|4.44|4.19
8|16|19.43|20.02|18.46|19.25|18.13|13.13|12.43|10.28|9.29|9.21|8.12|6.00|4.46|4.19
8|17|19.42|20.01|18.45|19.24|18.12|13.13|12.43|10.28|9.30|9.21|8.13|6.00|4.46|4.20
8|18|19.41|20.00|18.44|19.23|18.12|13.13|12.43|10.28|9.30|9.22|8.13|6.01|4.47|4.21
8|19|19.40|19.59|18.43|19.22|18.11|13.13|12.43|10.29|9.30|9.22|8.14|6.02|4.48|4.22
8|20|19.39|19.57|18.42|19.21|18.10|13.12|12.42|10.29|9.31|9.22|8.14|6.03|4.50|4.23
